"timestamp","total_cpu_pct","pid","name","cpu_total_sec","handles","mem_mb","threads"
"2026-09-18T21:20:27.0172459+09:00","100","51064","WindowsTerminal","416.45","1110","192.2","53"
"2026-09-18T21:20:27.0172459+09:00","100","76500","pythonw","346.5","435","24.1","14"
"2026-09-18T21:20:27.0172459+09:00","100","69260","claude","335.58","307","517.9","22"
"2026-09-18T21:20:27.0172459+09:00","100","37520","caddy","331.38","420","41.4","15"
"2026-09-18T21:20:27.0172459+09:00","100","66092","explorer","301.36","4980","295.5","122"
"2026-09-18T21:20:27.0172459+09:00","100","22396","sakura","298.81","311","21.8","4"
"2026-09-18T21:20:27.0172459+09:00","100","27244","OneDrive.Sync.Service","261.55","629","33.3","21"
"2026-09-18T21:20:27.0172459+09:00","100","17552","python","259.05","225","25.5","5"
"2026-09-18T21:20:27.0172459+09:00","100","6992","ctfmon","238","897","116.2","17"
"2026-09-18T21:20:27.0172459+09:00","100","8120","taskhostw","221.45","325","21.8","12"
"2026-09-18T21:20:27.0172459+09:00","100","23844","hbbr","213.47","100","1.8","9"
"2026-09-18T21:20:27.0172459+09:00","100","66836","pythonw","206.39","1661","28.9","10"
"2026-09-18T21:20:27.0172459+09:00","100","28796","codex","202.69","515","196.2","41"
"2026-09-18T21:20:27.0172459+09:00","100","45528","chrome","199.19","251","25.2","11"
"2026-09-18T21:20:27.0172459+09:00","100","10144","Typeless","198.55","372","151.1","17"
"2026-09-18T21:20:27.0172459+09:00","100","85496","claude","190.95","318","280.5","22"
"2026-09-18T21:20:27.0172459+09:00","100","75480","pythonw","184.86","803","27.6","5"
"2026-09-18T21:20:27.0172459+09:00","100","87380","claude","181.09","314","262.1","22"
"2026-09-18T21:20:27.0172459+09:00","100","13816","python","179.81","236","28.9","2"
"2026-09-18T21:30:26.4707771+09:00","33","8136","pythonw","42765.7","281","131.2","15"
"2026-09-18T21:30:26.4707771+09:00","33","63384","python","6238.98","471","192.2","24"
"2026-09-18T21:30:26.4707771+09:00","33","17420","python","3248.31","313","34.2","13"
"2026-09-18T21:30:26.4707771+09:00","33","20908","Taskmgr","2702.23","1953","260.1","29"
"2026-09-18T21:30:26.4707771+09:00","33","22260","chrome","2033.03","384","221.6","22"
"2026-09-18T21:30:26.4707771+09:00","33","9292","claude","1785.75","312","373.5","22"
"2026-09-18T21:30:26.4707771+09:00","33","2784","ChatGPT","1471.81","2133","315.6","58"
"2026-09-18T21:30:26.4707771+09:00","33","14172","python","1215.22","222","34.5","3"
"2026-09-18T21:30:26.4707771+09:00","33","14180","python","1201.48","209","43.3","2"
"2026-09-18T21:30:26.4707771+09:00","33","73588","rustdesk","1121.66","857","118.5","54"
"2026-09-18T21:30:26.4707771+09:00","33","84348","claude","1081.8","517","661.7","21"
"2026-09-18T21:30:26.4707771+09:00","33","14196","thunderbird","1044.88","1437","438.4","70"
"2026-09-18T21:30:26.4707771+09:00","33","5008","ChatGPT","988.03","329","454.6","17"
"2026-09-18T21:30:26.4707771+09:00","33","67016","chrome","924.89","1073","158","50"
"2026-09-18T21:30:26.4707771+09:00","33","37000","ChatGPT","824.64","846","89.5","39"
"2026-09-18T21:30:26.4707771+09:00","33","19092","chrome","823.83","2642","338.4","45"
"2026-09-18T21:30:26.4707771+09:00","33","69788","claude","817.92","827","163.9","35"
"2026-09-18T21:30:26.4707771+09:00","33","3032","rustdesk","727.91","272","24","12"
"2026-09-18T21:30:26.4707771+09:00","33","60496","claude","571.36","2029","447.6","68"
"2026-09-18T21:30:26.4707771+09:00","33","48048","chrome","497.69","773","61.6","18"
"2026-09-18T21:30:26.4707771+09:00","33","52816","python","476.14","333","48.9","17"
"2026-09-18T21:30:26.4707771+09:00","33","51064","WindowsTerminal","417.61","1112","196.2","53"
"2026-09-18T21:30:26.4707771+09:00","33","76500","pythonw","350.19","436","24.3","14"
"2026-09-18T21:30:26.4707771+09:00","33","69260","claude","339.48","307","517.9","22"
"2026-09-18T21:30:26.4707771+09:00","33","37520","caddy","333.56","332","48.2","15"
"2026-09-18T21:30:26.4707771+09:00","33","66092","explorer","302.88","4991","295.6","123"
"2026-09-18T21:30:26.4707771+09:00","33","22396","sakura","299.88","311","21.8","4"
"2026-09-18T21:30:26.4707771+09:00","33","27244","OneDrive.Sync.Service","262.67","629","33.5","21"
"2026-09-18T21:30:26.4707771+09:00","33","17552","python","259.62","225","26.4","5"
"2026-09-18T21:30:26.4707771+09:00","33","6992","ctfmon","238.09","897","116.2","17"
"2026-09-18T21:30:26.4707771+09:00","33","8120","taskhostw","223.89","326","21.4","11"
"2026-09-18T21:30:26.4707771+09:00","33","23844","hbbr","213.5","100","1.8","9"
"2026-09-18T21:30:26.4707771+09:00","33","10144","Typeless","210.23","372","151.9","17"
"2026-09-18T21:30:26.4707771+09:00","33","66836","pythonw","210.14","1661","28.9","10"
"2026-09-18T21:30:26.4707771+09:00","33","28796","codex","202.78","515","196.3","42"
"2026-09-18T21:30:26.4707771+09:00","33","45528","chrome","199.19","251","25.2","11"
"2026-09-18T21:30:26.4707771+09:00","33","85496","claude","194.83","313","280.5","21"
"2026-09-18T21:30:26.4707771+09:00","33","75480","pythonw","185.23","803","29.5","5"
"2026-09-18T21:30:26.4707771+09:00","33","87380","claude","184.19","312","262.1","22"
"2026-09-18T21:30:26.4707771+09:00","33","13816","python","180.09","236","29","2"
"2026-09-18T21:40:24.2786449+09:00","21","8136","pythonw","42768.02","294","40.9","15"
"2026-09-18T21:40:24.2786449+09:00","21","63384","python","6256.53","443","47.4","24"
"2026-09-18T21:40:24.2786449+09:00","21","17420","python","3253.83","313","34.5","13"
"2026-09-18T21:40:24.2786449+09:00","21","20908","Taskmgr","2727.77","1957","263.6","29"
"2026-09-18T21:40:24.2786449+09:00","21","22260","chrome","2033.17","383","221.4","22"
"2026-09-18T21:40:24.2786449+09:00","21","9292","claude","1940.09","312","198.1","22"
"2026-09-18T21:40:24.2786449+09:00","21","2784","ChatGPT","1487.64","2135","320.1","58"
"2026-09-18T21:40:24.2786449+09:00","21","14172","python","1218.41","223","34.6","3"
"2026-09-18T21:40:24.2786449+09:00","21","14180","python","1204.81","221","34.5","2"
"2026-09-18T21:40:24.2786449+09:00","21","73588","rustdesk","1127.45","855","118.5","53"
"2026-09-18T21:40:24.2786449+09:00","21","84348","claude","1115.42","514","653.9","22"
"2026-09-18T21:40:24.2786449+09:00","21","14196","thunderbird","1047.16","1447","438.9","72"
"2026-09-18T21:40:24.2786449+09:00","21","5008","ChatGPT","988.44","329","456.3","17"
"2026-09-18T21:40:24.2786449+09:00","21","67016","chrome","924.92","1073","158","50"
"2026-09-18T21:40:24.2786449+09:00","21","19092","chrome","827.56","2648","332.2","45"
"2026-09-18T21:40:24.2786449+09:00","21","69788","claude","825.86","829","163.9","35"
"2026-09-18T21:40:24.2786449+09:00","21","37000","ChatGPT","825.14","846","89.5","39"
"2026-09-18T21:40:24.2786449+09:00","21","3032","rustdesk","730.39","272","24","12"
"2026-09-18T21:40:24.2786449+09:00","21","60496","claude","596.92","2030","447.1","68"
"2026-09-18T21:40:24.2786449+09:00","21","48048","chrome","497.69","773","61.7","18"
"2026-09-18T21:40:24.2786449+09:00","21","52816","python","480.05","333","39.2","17"
"2026-09-18T21:40:24.2786449+09:00","21","51064","WindowsTerminal","418.06","1108","197.2","53"
"2026-09-18T21:40:24.2786449+09:00","21","76500","pythonw","354.03","437","24.3","14"
"2026-09-18T21:40:24.2786449+09:00","21","69260","claude","343.44","310","519","24"
"2026-09-18T21:40:24.2786449+09:00","21","37520","caddy","337","424","44.7","15"
"2026-09-18T21:40:24.2786449+09:00","21","66092","explorer","305.17","4985","300.8","124"
"2026-09-18T21:40:24.2786449+09:00","21","22396","sakura","301.11","311","21.8","4"
"2026-09-18T21:40:24.2786449+09:00","21","27244","OneDrive.Sync.Service","263.67","633","33.2","20"
"2026-09-18T21:40:24.2786449+09:00","21","17552","python","260.28","225","26","5"
"2026-09-18T21:40:24.2786449+09:00","21","6992","ctfmon","238.09","897","116.2","17"
"2026-09-18T21:40:24.2786449+09:00","21","8120","taskhostw","225.91","326","21.7","11"
